Title	Author	Genres	Rate	Count	Url
Sau Khi Đòi Ly Hôn Mỹ Nhân Làm Tinh Cải Tà Quy Chính	Đào Tử Vị Đích Miên Hoa Đường	Ngôn Tình, Đô Thị, Trọng Sinh, Điền Văn, Sủng	6.5	121	https://truyenfull.vision/sau-khi-doi-ly-hon-my-nhan-lam-tinh-cai-ta-quy-chinh
Sống Lại Làm Nữ Phụ Lạt Mụ Nhanh Nhẹn Dũng Mãnh	Yêu Diệt	Ngôn Tình, Trọng Sinh	6.5	109	https://truyenfull.vision/song-lai-lam-nu-phu-lat-mu-nhanh-nhen-dung-manh
Trọng Sinh Trở Lại, Cướp Lại Gia Tài	Điềm Bồ Đào	Ngôn Tình, Trọng Sinh, Nữ Cường, Hài Hước, Điền Văn	6.5	106	https://truyenfull.vision/trong-sinh-tro-lai-cuop-lai-gia-tai
Trọng Sinh Mật Ái: Kỳ Thiếu Bá Đạo Cố Chấp Sủng	Túc Túc	Ngôn Tình, Light Novel, Đô Thị, Huyền Huyễn, Trọng Sinh, Nữ Cường, Gia Đấu, Hài Hước, Sủng	6.5	82	https://truyenfull.vision/trong-sinh-mat-ai-ky-thieu-ba-dao-co-chap-sung
Cách Xa Ngựa Đực, Tự Ta Làm Lên	Khí Khanh Mộc Hữu Tiểu JJ o0o	Ngôn Tình, Trọng Sinh, Hài Hước, Cổ Đại	6.5	57	https://truyenfull.vision/cach-xa-ngua-duc-tu-ta-lam-len
Kiếp Này Gặp Được Người	MonicaLy	Ngôn Tình, Trọng Sinh	6.5	29	https://truyenfull.vision/kiep-nay-gap-duoc-nguoi
Quân Hôn Khó Cầu Gả Cho Đô Đốc Thực Vật	Xíu Mại Trứng Muối	Ngôn Tình, Trọng Sinh, Sủng	6.5	26	https://truyenfull.vision/quan-hon-kho-cau-ga-cho-do-doc-thuc-vat
Sau Khi Bị Hủy Bỏ Hôn Ước, Cô Ấy Mới Thực Sự Đeo Đuổi Vợ	Ngô Mật	Bách Hợp, Trọng Sinh	6.5	24	https://truyenfull.vision/sau-khi-bi-huy-bo-hon-uoc-co-ay-moi-thuc-su-deo-duoi-vo
Thanh Bình Nhạc - Nhược Hoa Từ Thụ	Nhược Hoa Từ Thụ	Bách Hợp, Trọng Sinh, Cổ Đại, Ngược, Khác	6.5	14	https://truyenfull.vision/thanh-binh-nhac-nhuoc-hoa-tu-thu
Thập Niên 70: Sống Lại Làm Giàu	Nam Phương Lệ Chi	Ngôn Tình, Trọng Sinh, Điền Văn, Sủng	6.4	154	https://truyenfull.vision/thap-nien-70-song-lai-lam-giau
Chó Sói Nhỏ Từng Bị Chọc Đã Sống Lại	Nhu Nhu A	Ngôn Tình, Trọng Sinh, Điền Văn	6.4	141	https://truyenfull.vision/cho-soi-nho-tung-bi-choc-da-song-lai
Hắc Nguyệt Quang Của Quyền Thần Trùng Sinh Rồi	Đóa Điềm	Ngôn Tình, Trọng Sinh, Cổ Đại	6.4	45	https://truyenfull.vision/hac-nguyet-quang-cua-quyen-than-trung-sinh-roi
Hoàng Đế Hắc Hóa	Tú Cẩm	Ngôn Tình, Xuyên Không, Trọng Sinh, Cung Đấu, Cổ Đại, Khác, Sủng	6.4	33	https://truyenfull.vision/hoang-de-hac-hoa
Phu Quân Là Đồ Đoạn Tụ	Triển Thanh Ca	Ngôn Tình, Trọng Sinh, Hài Hước, Cổ Đại, Khác, Sủng	6.4	28	https://truyenfull.vision/phu-quan-la-do-doan-tu
Thuyết Tiến Hóa Nam Thần	Độc Độc	Ngôn Tình, Đô Thị, Trọng Sinh, Sủng	6.4	19	https://truyenfull.vision/thuyet-tien-hoa-nam-than
Trọng Sinh Báo Thù - Vả Mặt Tiểu Sư Muội	Tri Nam	Trọng Sinh, Nữ Cường, Cổ Đại, Ngược, Khác	6.4	11	https://truyenfull.vision/trong-sinh-bao-thu-va-mat-tieu-su-muoi
Tịch Nguyệt - Nguyệt Lộc	Nguyệt Lộc	Ngôn Tình, Trọng Sinh, Nữ Cường, Cổ Đại	6.4	8	https://truyenfull.vision/tich-nguyet-nguyet-loc
Hôn Lễ Chồng Mang Theo Tiểu Tam Chạy Mạt Thế	Hạ Vy	Bách Hợp, Trọng Sinh, Mạt Thế	6.4	5	https://truyenfull.vision/hon-le-chong-mang-theo-tieu-tam-chay-mat-the
Boss Ca Ca Sủng Nàng Hậu	Tiểu Thảo Mộc	Ngôn Tình, Trọng Sinh	6.3	105	https://truyenfull.vision/boss-ca-ca-sung-nang-hau
Hoàng Hậu Quá Chính Trực	Cửu Hoàng Thúc	Ngôn Tình, Xuyên Không, Trọng Sinh, Cung Đấu, Cổ Đại	6.3	58	https://truyenfull.vision/hoang-hau-qua-chinh-truc
Xuyên Nhanh Ta Chỉ Muốn Làm Ruộng	Thương Lan Chỉ Qua	Đô Thị, Huyền Huyễn, Xuyên Không, Trọng Sinh, Trinh Thám, Nữ Cường, Cổ Đại	6.3	31	https://truyenfull.vision/xuyen-nhanh-ta-chi-muon-lam-ruong
Buông Tay Truy Tìm Hạnh Phúc Mới	San	Ngôn Tình, Trọng Sinh, Nữ Cường	6.3	29	https://truyenfull.vision/buong-tay-truy-tim-hanh-phuc-moi
Lưỡng Đô Ký Sự	Lục Ngộ	Bách Hợp, Xuyên Không, Trọng Sinh, Cung Đấu, Cổ Đại	6.3	24	https://truyenfull.vision/luong-do-ky-su
Ông Xã À, Chia Tài Sản Nào!	Tg Thanh Tuyền	Ngôn Tình, Trọng Sinh	6.3	18	https://truyenfull.vision/ong-xa-a-chia-tai-san-nao
Trình Giang - Cẩm Lý Cô Nương	Cẩm Lý Cô Nương	Ngôn Tình, Trọng Sinh, Nữ Cường, Khác	6.3	3	https://truyenfull.vision/trinh-giang-cam-ly-co-nuong
Vô Tận Đan Điền	Hoành Tảo Thiên Nhai	Tiên Hiệp, Dị Giới, Huyền Huyễn, Trọng Sinh	6.2	2893	https://truyenfull.vision/vo-tan-dan-dien
Nương Tử Cho Ta Một Cơ Hội Được Không?	Liễu Ngọc Băng	Ngôn Tình, Xuyên Không, Trọng Sinh, Cổ Đại, Ngược	6.2	127	https://truyenfull.vision/nuong-tu-cho-ta-mot-co-hoi-duoc-khong
Hôn Nhân Cao Một Trượng	Không Có Mắt	Ngôn Tình, Trọng Sinh	6.2	69	https://truyenfull.vision/hon-nhan-cao-mot-truong
Đại Minh Tinh Cái Gì Chứ? Siêu Cấp Phúc Hắc Thì Có!!!	ギー (Gee)	Ngôn Tình, Trọng Sinh, Ngược	6.2	64	https://truyenfull.vision/dai-minh-tinh-cai-gi-chu-sieu-cap-phuc-hac-thi-co
Sống Lại Ngày Tận Thế, Tôi Có Không Gian	不死蒲公英	Trọng Sinh, Mạt Thế, Khác, Đoản Văn	6.2	40	https://truyenfull.vision/song-lai-ngay-tan-the-toi-co-khong-gian
Tổng Xuyên Hảo Ca Ca Nhân Sinh	Thất Niên Ngọc	Ngôn Tình, Đô Thị, Dị Giới, Huyền Huyễn, Xuyên Không, Trọng Sinh, Cung Đấu, Cổ Đại	6.2	35	https://truyenfull.vision/tong-xuyen-hao-ca-ca-nhan-sinh
Tra Nam Tiện Nữ, Đôi Lứa Xứng Đôi	Zhihu	Đô Thị, Trọng Sinh, Khác, Đoản Văn	6.2	19	https://truyenfull.vision/tra-nam-tien-nu-doi-lua-xung-doi
Hương Vị Tình Yêu - Nguyệt Dã Sơn Hồ	Nguyệt Dã Sơn Hồ	Ngôn Tình, Trọng Sinh, Sủng	6.2	8	https://truyenfull.vision/huong-vi-tinh-yeu-nguyet-da-son-ho
Hệ Thống Trùng Sinh Của Tô Ảnh Hậu	Tiểu Phượng Cửu	Ngôn Tình, Trọng Sinh	6.1	44	https://truyenfull.vision/he-thong-trung-sinh-cua-to-anh-hau
Thập Niên 70: Mối Tình Đầu Pháo Hôi Thức Tỉnh Rồi	Chiêu Nhiên	Ngôn Tình, Trọng Sinh, Điền Văn, Sủng	6.1	40	https://truyenfull.vision/thap-nien-70-moi-tinh-dau-phao-hoi-thuc-tinh-roi
Trọng Sinh Để Quên Anh	Nhỏ Cherry	Ngôn Tình, Trọng Sinh, Ngược	6	232	https://truyenfull.vision/trong-sinh-de-quen-anh
Lão Đại Vai Phản Diện Đều Yêu Tôi	Ly Cửu Nhi	Ngôn Tình, Trọng Sinh, Cung Đấu, Hài Hước, Cổ Đại, Hệ Thống	6	123	https://truyenfull.vision/lao-dai-vai-phan-dien-deu-yeu-toi
Vô Ưu! Ta Đói Bụng Rồi!	Mèo A Mao Huỳnh Mai	Ngôn Tình, Huyền Huyễn, Xuyên Không, Trọng Sinh, Truyện Teen, Khác	6	29	https://truyenfull.vision/vo-uu-ta-doi-bung-roi
Trùng Sinh Làm Con Gái Nhà Giàu	Zhihu/Văn Song Hỷ	Trọng Sinh, Khác, Đoản Văn	6	29	https://truyenfull.vision/trung-sinh-lam-con-gai-nha-giau
Lại Lên Trang Đầu	Hề Thiến	Ngôn Tình, Trọng Sinh, Sủng	6	26	https://truyenfull.vision/lai-len-trang-dau
Lần Thứ Hai Tra Nam Sống Lại	Tiều Nguyệt Lâm Đồ	Ngôn Tình, Xuyên Không, Trọng Sinh, Cổ Đại, Khác	6	25	https://truyenfull.vision/lan-thu-hai-tra-nam-song-lai
Ta Ở Hiện Đại Làm Huyền Học	Bạch Bàn La Bặc	Ngôn Tình, Đô Thị, Huyền Huyễn, Trọng Sinh, Nữ Cường, Khác	6	12	https://truyenfull.vision/ta-o-hien-dai-lam-huyen-hoc
Trọng Sinh Làm Bảo Bối Của Mẹ	Công Tôn Đại Liên	Đô Thị, Trọng Sinh	6	7	https://truyenfull.vision/trong-sinh-lam-bao-boi-cua-me
Hệ Thống Thánh Lười	bihieu22@	Khoa Huyễn, Dị Giới, Huyền Huyễn, Xuyên Không, Trọng Sinh, Dị Năng, Hệ Thống	5.9	46	https://truyenfull.vision/he-thong-thanh-luoi
Thần Đế Trọng Sinh	Ngã Ý Như Đao	Kiếm Hiệp, Xuyên Không, Trọng Sinh	5.9	37	https://truyenfull.vision/than-de-trong-sinh
Trùng Sinh Chi Nghịch Thiên Cuồng Nữ	Nguyệt Tát Lâu Lan	Đô Thị, Trọng Sinh, Dị Năng	5.8	158	https://truyenfull.vision/trung-sinh-chi-nghich-thien-cuong-nu
Mười Dặm Hoa Đào Quy Về Một Mối	Mộc Mộc Tầm Tầm	Xuyên Không, Trọng Sinh, Nữ Cường, Cổ Đại	5.8	55	https://truyenfull.vision/muoi-dam-hoa-dao-quy-ve-mot-moi
Hoàng Hậu Trọng Sinh Sổ Tay	Mậu Lâm Tu Trúc	Ngôn Tình, Trọng Sinh, Cung Đấu, Cổ Đại	5.8	51	https://truyenfull.vision/hoang-hau-trong-sinh-so-tay
Tôi Ở Thành Phố Bắt Đầu Tu Tiên	Tiếu Tiếu	Đô Thị, Trọng Sinh, Khác	5.8	42	https://truyenfull.vision/toi-o-thanh-pho-bat-dau-tu-tien
Ông Xã Yêu Nghiệt	Nhược Mộng	Ngôn Tình, Trọng Sinh, Sủng	5.8	37	https://truyenfull.vision/ong-xa-yeu-nghiet
Sống Lại Thành Toàn Cho Chồng Cưới Bạch Nguyệt Quang	Vũ Tuyết Phi Phi	Ngôn Tình, Đô Thị, Trọng Sinh	5.8	36	https://truyenfull.vision/song-lai-thanh-toan-cho-chong-cuoi-bach-nguyet-quang
Trọng Sinh Kiếp Này Em Từ Bỏ	Zhihu	Ngôn Tình, Đô Thị, Trọng Sinh, Ngược	5.8	31	https://truyenfull.vision/trong-sinh-kiep-nay-em-tu-bo
Sau Khi Mỹ Nhân Yếu Ớt Bị Bắt Đi	Cơ Xuân Dạ	Ngôn Tình, Huyền Huyễn, Trọng Sinh, Khác	5.8	22	https://truyenfull.vision/sau-khi-my-nhan-yeu-ot-bi-bat-di
Phu Quân Ta Sống Lại Rồi	Lúa Mộc Xào	Ngôn Tình, Trọng Sinh, Cổ Đại	5.7	15	https://truyenfull.vision/phu-quan-ta-song-lai-roi
Sau Khi Trùng Sinh Làm Một Mama's Girl Hạnh Phúc	Vạn Tuyền Tự Siêu Nhân	Đô Thị, Trọng Sinh, Khác	5.7	3	https://truyenfull.vision/sau-khi-trung-sinh-lam-mot-mama-s-girl-hanh-phuc
Trùng Sinh Cận Thiếu Cua Lại Bảo Bối	Âm Bắc Nguyệt	Ngôn Tình, Trọng Sinh, Ngược, Khác, Sủng	5.6	95	https://truyenfull.vision/trung-sinh-can-thieu-cua-lai-bao-boi-1
Trọng Sinh: Bị Tôi Để Ý Rồi Em Còn Muốn Chạy?	Nguyệt Cầm Ỷ Mộng	Ngôn Tình, Trọng Sinh, Dị Năng	5.6	20	https://truyenfull.vision/trong-sinh-bi-toi-de-y-roi-em-con-muon-chay
Nữ Phụ Đại Sủng	Trần Hoàng Lan	Ngôn Tình, Trọng Sinh, Khác, Nữ Phụ	5.5	100	https://truyenfull.vision/nu-phu-dai-sung
Tiên Đế Trùng Sinh	Lam Phong	Ngôn Tình, Đô Thị, Trọng Sinh	5.5	97	https://truyenfull.vision/tien-de-trung-sinh-103552
Trọng Sinh Trở Lại Chỉ Để Hận Anh	Lãnh Thiên Băng	Ngôn Tình, Trọng Sinh, Khác	5.5	70	https://truyenfull.vision/trong-sinh-tro-lai-chi-de-han-anh
Trọng Sinh Ta Vạch Trần Âm Mưu Của Tỷ Tỷ	Mộng Phiến Bối	Huyền Huyễn, Trọng Sinh, Cổ Đại, Khác	5.5	8	https://truyenfull.vision/trong-sinh-ta-vach-tran-am-muu-cua-ty-ty
Mảnh Ghép Ngày Tận Thế - Mẹ Kế	Mẹ Kế	Trọng Sinh, Dị Năng, Nữ Cường, Mạt Thế, Khác, Sủng	5.4	15	https://truyenfull.vision/manh-ghep-ngay-tan-the-me-ke
Muội Muội Mê Thoại Bản	Zhihu	Trọng Sinh, Nữ Cường, Gia Đấu, Cổ Đại	5.3	9	https://truyenfull.vision/muoi-muoi-me-thoai-ban
Trọng Sinh Năm 80: Tôi Từ Bỏ Vị Hôn Phu Là Thủ Trưởng	Zhihu	Ngôn Tình, Đô Thị, Trọng Sinh, Nữ Cường	5.3	7	https://truyenfull.vision/trong-sinh-nam-80-toi-tu-bo-vi-hon-phu-la-thu-truong
Anh Tôi Không Tiếc	Sen	Ngôn Tình, Trọng Sinh, Ngược	5.2	117	https://truyenfull.vision/anh-toi-khong-tiec
Legend Of The Mystery Hero	Cảnh Sơn	Dị Giới, Thám Hiểm, Trọng Sinh, Khác, Light Novel	5	3	https://truyenfull.vision/legend-of-the-mystery-hero
Mặt Trời Ở Vân Quốc - Hồng Lâu Yểm Ngũ	Hồng Lâu Yểm Ngũ	Ngôn Tình, Trọng Sinh, Nữ Cường, Cổ Đại, Đoản Văn	4.8	6	https://truyenfull.vision/mat-troi-o-van-quoc-hong-lau-yem-ngu
Bảo Trâm! Em Đừng Hòng Thoát	Huỳnh Mai Trần	Ngôn Tình, Đô Thị, Lịch Sử, Trọng Sinh, Khác	4.7	27	https://truyenfull.vision/bao-tram-em-dung-hong-thoat
Vượt Mệnh (Nam Biến Nữ)	Triệu Kit	Lịch Sử, Bách Hợp, Xuyên Không, Trọng Sinh, Cung Đấu, Hài Hước, Cổ Đại, Khác, Sủng	4.3	18	https://truyenfull.vision/vuot-menh-nam-bien-nu
Xuyên Thành Người Qua Đường Giáp Trong Tiểu Thuyết Đam Mỹ	Trương Giai Âm	Ngôn Tình, Trọng Sinh, Nữ Cường, Khác, Đoản Văn	4.2	51	https://truyenfull.vision/xuyen-thanh-nguoi-qua-duong-giap-trong-tieu-thuyet-dam-my
[OLN] A Traveler In Many World	John Smith	Thám Hiểm, Trọng Sinh, Khác	4.2	4	https://truyenfull.vision/oln-a-traveler-in-many-world
Bị Quăng Sang Thế Giới Khác	Lee7vu	Dị Giới, Trọng Sinh, Khác	4	3	https://truyenfull.vision/bi-quang-sang-the-gioi-khac
Giang Thâm	Tiểu Thất Tể Tử	Đô Thị, Trọng Sinh, Ngược	3.5	4	https://truyenfull.vision/giang-tham
